movieId,title,genres,imdbId,tmdbId,Release_Year,Director,Stars,Original Language,Revenue,Keywords
2010,Metropolis (1926),Sci-Fi,17136,19,1926,Fritz Lang,"['gustav frohlich', 'brigitte helm', 'alfred abel', 'rudolf klein rogge', 'theodor loos', 'fritz rasp', 'erwin biswanger', 'heinrich george', 'fritz alberti']",German,650422,"['man vs machine', 'based on novel or book', 'underground world', 'inventor', 'metropolis', 'future', 'class society', 'dystopia', 'tower of babel', 'delirium', 'steampunk', 'mad scientist', 'grim reaper', 'prophet', 'robot', 'destruction', 'silent film', 'expressionism', 'seven deadly sins', 'depravity', 'mob justice', 'downtrodden', 'saviour', 'social unrest', 'german expressionism', 'mediator']"
2011,Back to the Future Part II (1989),Comedy|Sci-Fi,96874,165,1989,Robert Zemeckis,"['michael j fox', 'christopher lloyd', 'lea thompson', 'thomas f wilson', 'elisabeth shue', 'james tolkan', 'jeffrey weissman', 'casey siemaszko', 'billy zane']",English,332000000,"['skateboarding', 'flying car', 'car race', 'lightning', 'guitar', 'inventor', 'time travel', 'sequel', 'car crash', 'diner', 'alternate history', 'thunderstorm', 'tunnel', 'high school dance', 'hoverboard', '2010s', 'hilarious']"
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,99088,196,1990,Robert Zemeckis,"['michael j fox', 'christopher lloyd', 'mary steenburgen', 'thomas f wilson', 'lea thompson', 'elisabeth shue', 'matt clark', 'richard dysart', 'pat buttram']",English,244527583,"['california', 'indian territory', 'sports car', 'inventor', 'locomotive', 'saloon', 'horseback riding', 'time travel', 'outlaw', 'sequel', 'mad scientist', 'native american', 'shootout', 'gunfight', 'train', 'wild west', 'cavalry', '1950s', 'hoverboard', 'playful', 'relaxed']"
2013,"Poseidon Adventure, The (1972)",Action|Adventure,69113,551,1972,Ronald Neame,"['gene hackman', 'ernest borgnine', 'red buttons', 'carol lynley', 'roddy mcdowall', 'stella stevens', 'shelley winters', 'jack albertson', 'leslie nielsen']",English,84563118,"['ocean', 'life and death', 'sibling relationship', 'prostitute', ""new year's eve"", 'sea', 'based on novel or book', 'husband wife relationship', '1970s', 'wave', 'shipwreck', 'cruise', 'seaquake', 'ship', 'ocean liner', 'natural disaster', 'faith', 'travel', 'disaster', 'capsized ship', 'tidal wave', 'disaster movie']"
2014,Freaky Friday (1977),Children's|Comedy,76054,16084,1977,Gary Nelson,"['jodie foster', 'barbara harris', 'john astin', 'patsy kelly', 'dick van patten', 'vicki schreck', 'sorrell booke', 'alan oppenheimer', 'ruth buzzi']",English,25942000,"[""based on children's book"", 'body-swap', 'water skiing', 'body switch', 'field hockey']"
2015,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,54594,17984,1961,Robert Stevenson,"['fred macmurray', 'nancy olson', 'keenan wynn', 'tommy kirk', 'leon ames', 'elliott reid', 'edward andrews', 'david lewis', 'jack mullaney']",English,,"['flying car', 'inventor', 'professor', 'basketball', 'absent minded', 'secret formula', 'flubber']"
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,78790,22328,1979,Vincent McEveety,"['tim conway', 'don knotts', 'tim matheson', 'kenneth mars', 'elyssa davalos', 'jack elam', 'robert pine', 'harry morgan', 'ruth buzzi']",English,20931111,['spoof']
2017,Babes in Toyland (1961),Children's|Fantasy|Musical,54649,32611,1961,Austen Jewell,"['ray bolger', 'tommy sands', 'annette funicello', 'ed wynn', 'tommy kirk', 'kevin corcoran', 'henry calvin', 'gene sheldon', 'mary mccarty']",English,,"['holiday', 'musical', 'based on play or musical', 'nursery rhyme', 'toy soldier', 'toymaker']"
2018,Bambi (1942),Animation|Children's,34492,3170,1942,David Hand,"['donnie dunagan', 'peter behn', 'stan alexander', 'cammie king', 'will wright', 'hardie albright', 'ann gillis', 'tim davis', 'sam edwards']",English,267447150,"['loss of loved one', 'forest', 'coming of age', 'best friend', 'cartoon rabbit', 'forest fire', 'fawn', 'cartoon deer']"
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,47478,346,1954,Akira Kurosawa,,Japanese,346300,"['japan', 'martial arts', 'samurai', 'sword', 'peasant', 'looting', 'rice', 'fencing', 'village', 'epic', 'moral ambiguity', 'battle', 'bandit', 'practice', 'jidaigeki', '16th century']"
2020,Dangerous Liaisons (1988),Drama|Romance,94947,859,1988,Stephen Frears,"['glenn close', 'john malkovich', 'michelle pfeiffer', 'swoosie kurtz', 'keanu reeves', 'mildred natwick', 'uma thurman', 'peter capaldi', 'joe sheridan']",English,34670720,"['lovesickness', 'sexuality', 'based on novel or book', 'cheating', 'cynic', 'ladykiller', 'fiancé', 'arranged marriage', 'seduction', 'love letter', 'boredom', 'courtly life', 'lover', 'plan', 'praise', 'gender roles', '18th century', 'oscar-nominated']"
2021,Dune (1984),Fantasy|Sci-Fi,87182,841,1984,David Lynch,"['kyle maclachlan', 'francesca annis', 'patrick stewart', 'linda hunt', 'jose ferrer', 'leonardo cimino', 'freddie jones', 'brad dourif', 'richard jordan']",English,30982607,"['prophecy', 'witch', 'based on novel or book', 'monster', 'telepathy', 'atomic bomb', 'space marine', 'traitor', 'emperor', 'mutation', 'future', 'insurgence', 'space war', 'space travel', 'duke', 'chosen one', 'galaxy', 'invasion', 'dystopia', 'jihad', 'spice', 'army', 'epic', 'baron', 'steampunk', 'empire', 'rebellion', 'conflict', 'execution', 'explosion', 'fictional war', 'drugs', 'desert', 'incest', 'giant worm', 'space opera', 'future war', 'messiah', 'denunciation', 'lies']"
2022,"Last Temptation of Christ, The (1988)",Drama,95497,11051,1988,Martin Scorsese,"['willem dafoe', 'harvey keitel', 'paul greco', 'steve shill', 'verna bloom', 'barbara hershey', 'roberts blossom', 'barry miller', 'gary basaraba']",English,33773585,"['christianity', 'traitor', 'roman', 'crucifixion', 'longing', 'moral conflict', 'spirituality', 'cross', 'temptation', 'mary magdalene']"
2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,99674,242,1990,Francis Ford Coppola,"['al pacino', 'diane keaton', 'talia shire', 'andy garcia', 'eli wallach', 'joe mantegna', 'george hamilton', 'bridget fonda', 'sofia coppola']",English,136766062,"['italy', 'christianity', 'new york city', 'assassination', 'italian american', 'vatican', 'pope', 'confession', 'helicopter', 'symbolism', 'gangster', 'daughter', 'revenge', 'organized crime', 'mafia', 'lawyer', 'catholic church', 'oscar-nominated', 'depressing', ""oscar's best picture nominee""]"
2024,"Rapture, The (1991)",Drama|Mystery,102757,1411,1991,Michael Tolkin,"['mimi rogers', 'patrick bauchau', 'david duchovny', 'darwyn carson', 'will patton', 'james le gros', 'dick anthony williams', 'douglas roberts', 'stephanie menuez']",English,1300000,"['eroticism', 'group sex', 'bible', 'religion and supernatural', 'faith', 'the rapture', 'religious conversion', 'end of the world', 'apocalypse', 'armageddon', 'religious fundamentalism', 'independent film', 'biblical']"
2025,Lolita (1997),Drama|Romance,119558,9769,1997,Adrian Lyne,"['jeremy irons', 'dominique swain', 'melanie griffith', 'frank langella', 'suzanne shepherd', 'keith reddin', 'erin j dean', 'joan glover', 'pat perkins']",English,1100000,"['based on novel or book', 'jealousy', 'obsession', 'blackmail', 'professor', 'seduction', 'police', 'road trip', 'love', 'murder', 'teacher', 'older man younger woman relationship', 'lust', 'desire', 'illness', 'underage', 'voyeurism', 'flirtation', 'virginity', 'sex with a minor']"
2026,Disturbing Behavior (1998),Horror|Thriller,134619,9424,1998,David Nutter,"['james marsden', 'katie holmes', 'nick stahl', 'bruce greenwood', 'william sadler', 'chad donella', 'katharine isabelle', 'tobias mehler', 'steve railsback']",English,17514980,"['suicide', 'island', 'nightmare', 'chase', 'police', 'insanity', 'high school', 'control', 'mind control', 'murder', 'teacher', 'brainwashing', 'rage', 'behavior']"
2027,Mafia! (1998),Comedy|Crime,120741,9835,1998,Jim Abrahams,"['jay mohr', 'billy burke', 'christina applegate', 'pamela gidley', 'olympia dukakis', 'lloyd bridges', 'jason fuchs', 'joe viterelli', 'tony lo bianco']",English,19000000,"['italy', 'gangster', 'postman', 'mafia', 'escape', 'emigrant']"
2028,Saving Private Ryan (1998),Action|Drama|War,120815,857,1998,Steven Spielberg,"['tom hanks', 'tom sizemore', 'edward burns', 'matt damon', 'barry pepper', 'adam goldberg', 'vin diesel', 'giovanni ribisi', 'jeremy davies']",English,481840909,"['war crimes', 'self sacrifice', 'war veteran', 'world war ii', 'war ship', 'airplane', 'bravery', 'normandy, france', 'parachute', 'troops', 'waffen ss', 'omaha beach', 'army', 'epic', 'cowardice', 'd-day', 'based on true story', 'rescue mission', 'war memorial', 'deserted town', 'soldier', 'death', 'military', 'military operation', '1940s', 'depressing', 'disheartening', 'earnest']"
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,137386,17539,1997,Tommy O'Haver,"['sean hayes', 'brad rowe', 'richard ganoung', 'meredith scott lynn', 'matthew ashford', 'armando valdes kennedy', 'paul bartel', 'carmine giovinazzo', 'holly woodlawn']",English,2020700,"['bisexuality', 'crush', 'hollywood', 'lgbt', 'movie industry', 'aspiring musician', 'male male relationship', 'gay theme']"
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,119007,44322,1997,Zhang Yuan,"['si han', 'hu jun', 'liu yuxiao', 'zhao wei', 'wang quan', 'ye jing', 'zhao xiaoyu']",Chinese,,"['cruising', 'male homosexuality', 'police corruption', 'beijing, china', 'based on short story', 'lgbt']"
2031,"$1,000,000 Duck (1971)",Children's|Comedy,66728,22777,1971,Vincent McEveety,"['dean jones', 'sandy duncan', 'joe flynn', 'tony roberts', 'lee montgomery', 'jack kruschen', 'virginia vincent', 'jack bender', 'billy bowles']",English,,"['duck', 'professor', 'laboratory', 'x-ray', 'million']"
2032,"Barefoot Executive, The (1971)",Children's|Comedy,66811,20173,1971,Robert Butler,"['kurt russell', 'joe flynn', 'harry morgan', 'wally cox', 'heather north', 'alan hewitt', 'hayden rorke', 'john ritter', 'jack bender']",English,,
2033,"Black Cauldron, The (1985)",Animation|Children's,88814,10957,1985,Richard Rich,"['grant bardsley', 'susan sheridan', 'john byner', 'nigel hawthorne', 'john hurt', 'freddie jones', 'phil fondacaro', 'arthur malet', 'lindsay rich']",English,21300000,"['based on novel or book', 'sword', 'magic', 'fairy', 'villain', 'pig', 'dragon', 'fantasy world', 'cauldron', 'evil ruler', 'mystical quest', 'teenage protagonist']"
2034,"Black Hole, The (1979)",Sci-Fi,78869,9570,1979,Gary Nelson,"['maximilian schell', 'anthony perkins', 'robert forster', 'joseph bottoms', 'yvette mimieux', 'ernest borgnine', 'tom mcloughlin', 'roddy mcdowall', 'slim pickens']",English,35841901,"['killer robot', 'space marine', 'space travel', 'ghost ship', 'black hole', 'zombie', 'robot', 'deep space']"
2035,Blackbeard's Ghost (1968),Children's|Comedy,62737,16249,1968,Robert Stevenson,"['peter ustinov', 'dean jones', 'suzanne pleshette', 'elsa lanchester', 'richard deacon', 'stefanie powers', 'joby baker', 'elliott reid', 'norman grabowski']",English,,"['gambling', 'witch', 'auction', 'american football coach', 'coach', 'pirate', 'new england', 'ghost', 'seaside town', 'blackbeard']"
2036,Blank Check (1994),Children's|Comedy,109287,13962,1994,Rupert Wainwright,"['brian bonsall', 'karen duffy', 'james rebhorn', 'jayne atkinson', 'michael faustino', 'chris demetral', 'miguel ferrer', 'tone loc', 'michael lerner']",English,30600000,
2037,Candleshoe (1977),Adventure|Children's|Comedy,75807,14612,1977,Norman Tokar,"['david niven', 'jodie foster', 'helen hayes', 'leo mckern', 'veronica quilligan', 'ian sharrock', 'sarah tamakuni', 'david samuels', 'john alderson']",English,,"['butler', 'country estate', 'con artist', 'orphan', 'heiress', 'hidden treasure']"
2038,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,77305,19378,1978,Norman Tokar,"['ken berry', 'sandy duncan', 'harry morgan', 'roddy mcdowall', 'mclean stevenson', 'jesse white', 'alan young', 'hans conried', 'ronnie schell']",English,,"['cat', 'telekinesis', 'ufo', 'alien', 'industrial spy']"
2039,Cheetah (1989),Adventure|Children's,97053,65157,1989,Jeff Blyth,"['keith coogan', 'lucy deakins', 'timothy landfield', 'colin mothupi', 'breon gorman', 'ka vundla', 'lydia kigada', 'kuldeep bhakoo']",English,8153677,"['africa', 'rhinoceros', 'poacher', 'kenya']"
2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,65566,29228,1970,Robert Butler,"['kurt russell', 'cesar romero', 'joe flynn', 'william schallert', 'alan hewitt', 'richard bakalyan', 'debbie paine', 'frank welker', 'frank webb']",English,,"['college', 'computer', 'quiz', 'friends', 'family', 'thunderstorm', 'college student', 'human vs computer']"
2041,Condorman (1981),Action|Adventure|Children's|Comedy,82199,19379,1981,Charles Jarrott,"['michael crawford', 'oliver reed', 'barbara carrera', 'james hampton', 'jean pierre kalfon', 'dana elcar', 'vernon dobtcheff', 'robert arden']",English,,"['superhero', 'mission']"
2042,D2: The Mighty Ducks (1994),Children's|Comedy,109520,11164,1994,Sam Weisman,"['emilio estevez', 'kathryn erbe', 'michael tucker', 'jan rubes', 'carsten norgaard', 'joshua jackson', 'maria ellingsen', 'elden henson', 'shaun weiss']",English,45610410,"['competition', 'adversary', 'sports', 'ice hockey', 'kids’ sports team']"
2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,52722,18887,1959,Robert Stevenson,"['albert sharpe', 'janet munro', 'sean connery', 'jimmy o dea', 'kieron moore', 'estelle winwood', 'walter fitzgerald', 'denis o dea', 'j g devlin']",English,,"['small town', 'whiskey', 'caretaker', 'leprechaun', 'ireland', 'fiddle', 'banshee', 'storyteller', 'wishes']"
2044,"Devil and Max Devlin, The (1981)",Comedy,82263,40866,1981,Steven Hilliard Stern,"['elliott gould', 'bill cosby', 'susan anspach', 'adam rich', 'julie budd', 'sonny shroyer', 'david knell', 'chuck shamata', 'sally marr']",English,16000000,
2045,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,106868,24736,1993,Mikael Salomon,"['reese witherspoon', 'ethan embry', 'jack thompson', 'sarel bok', 'robert john burke', 'patricia kalember', 'daniel gerroll', 'maximilian schell', 'miles anderson']",English,12890752,"['africa', 'murder', 'survival', 'coming of age', 'explosion', 'teenage love', 'kalahari', 'bushman', 'first love', 'african bush', 'animal welfare', 'kalahari desert', 'ivory', 'girlhood', 'girl', 'poachers', 'namib desert']"
2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,91059,10122,1986,Randal Kleiser,"['joey cramer', 'paul reubens', 'veronica cartwright', 'cliff deyoung', 'sarah jessica parker', 'matt adler', 'howard hesseman', 'robert small', 'jonathan sanger']",English,18564613,"['artificial intelligence (a.i.)', 'farewell', 'homesickness', 'florida', 'nasa', 'extraterrestrial technology', 'flying saucer', 'time travel', 'alien', 'electronic music score', 'dog', 'pets', 'alien technology', 'time jump']"
2047,"Gnome-Mobile, The (1967)",Children's,61715,24816,1967,Robert Stevenson,"['walter brennan', 'matthew garber', 'karen dotrice', 'richard deacon', 'sean mcclory', 'ed wynn', 'jerome cowan', 'charles lane', 'gil lamb']",English,,"['dancing', 'sibling relationship', 'magic']"
2048,"Great Mouse Detective, The (1986)",Animation|Children's,91149,9994,1986,John Musker,"['barrie ingham', 'val bettin', 'vincent price', 'susanne pollatschek', 'candy candido', 'diana chesney', 'eve brenner', 'alan young', 'basil rathbone']",English,38600000,"['london, england', 'detective', 'queen', 'mouse', 'villain', 'victorian england', 'cartoon mouse', '19th century', 'whimsical']"
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,61749,25445,1967,Norman Tokar,"['fred macmurray', 'greer garson', 'gladys cooper', 'geraldine page', 'tommy steele', 'hermione baddeley', 'john davidson', 'lesley ann warren', 'paul petersen']",English,,
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,80861,12129,1980,Vincent McEveety,"['charles martin smith', 'stephen w burns', 'harvey korman', 'cloris leachman', 'elyssa davalos', 'joaquin garay iii', 'richard jaeckel', 'alex rocco', 'john vernon']",English,18000000,"['mexico', 'chase', 'sequel', 'criminal syndicate', 'private detective', 'volkswagen beetle', 'counterfeiting ring', 'bananas', 'latin america']"
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,76137,14140,1977,Vincent McEveety,"['dean jones', 'don knotts', 'julie sommars', 'jacques marin', 'roy kinnear', 'bernard fox', 'eric braeden', 'xavier saint macary', 'francois lalande']",English,29000000,"['paris, france', 'monte carlo', 'car race', 'car mechanic', 'sequel', 'diamond theft', 'volkswagen beetle', 'monte carlo rally']"
